filepath,label
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (980).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (1018).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (550).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (750).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (2045).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1149).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (968).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2909).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1838).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1785).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1589).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (681).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (352).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (362).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (863).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (933).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1294).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1316).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (996).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (565).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (453).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (335).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (141).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1810).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (345).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1626).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1991).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (605).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1874).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1947).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (814).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (675).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1065).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1208).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1130).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (1628).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1505).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (921).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (930).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1546).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (153).jpg,4
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1314).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (448).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (263).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1196).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (407).jpg,1
../Dataset_Of_animal_Images/Cow/train/images/Cow (333).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (1164).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (334).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (1246).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1000).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (910).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1132).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2826).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1649).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1736).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (50).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (2025).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1944).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (551).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1329).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (254).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1306).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1929).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (169).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (85).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (266).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (3236).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1904).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2012).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (892).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1180).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1011).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (1523).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (81).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (3355).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1265).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1388).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (374).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1469).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (1838).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (787).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (768).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1483).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (952).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (868).jpg,4
../Dataset_Of_animal_Images/Hen/train/images/HEN (1961).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (305).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (239).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (930).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1179).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (438).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1784).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (172).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (1777).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (3113).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3118).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (798).jpg,1
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1327).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1717).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (3783).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (2171).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (407).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1099).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (274).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1192).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (941).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1431).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2738).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (252).jpg,4
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (675).jpg,7
../Dataset_Of_animal_Images/Cow/train/images/Cow (255).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (1112).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (535).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (450).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1235).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (236).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (1559).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1698).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (1503).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1624).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (923).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (377).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (653).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (247).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1797).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (340).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (1422).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1670).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1431).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (2775).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1025).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (2424).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1022).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (366).jpg,4
../Dataset_Of_animal_Images/Goat/train/images/Goat (902).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (988).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1391).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (1733).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1124).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1430).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2130).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1574).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1540).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1049).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (824).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (2266).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2807).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (480).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1865).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2103).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (2128).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (259).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (2146).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (28).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (164).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (2433).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1047).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (706).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (858).jpg,4
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (76).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (378).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (2189).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (2673).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1927).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1925).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (682).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (820).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1365).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (2364).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1887).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (622).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (94).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (513).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (88).jpg,4
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (23).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (3412).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (385).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (1658).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1764).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1034).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (848).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (239).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (507).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2806).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1997).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2352).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (672).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2105).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1840).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2548).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (625).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1170).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (886).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2624).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (892).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (9).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2561).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2250).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (268).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (124).jpg,4
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (143).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (1415).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1212).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (484).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (50).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1106).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2004).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (451).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (148).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (998).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2418).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1749).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (514).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (548).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (628).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (1981).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1559).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (1994).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (949).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (187).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (515).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (166).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (127).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (538).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (875).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2818).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (561).jpg,1
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (727).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (2054).jpg,3
../Dataset_Of_animal_Images/Cow/train/images/Cow (637).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (2620).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3382).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (77).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1699).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (13).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (2183).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (68).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (828).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2206).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2068).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1177).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1213).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (898).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1406).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (414).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (400).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1272).jpg,7
../Dataset_Of_animal_Images/Cow/train/images/Cow (631).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (3744).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1033).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2374).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1192).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (115).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (431).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1350).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (299).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2967).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1913).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (969).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1771).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (749).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (3832).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (360).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (534).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (2314).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (792).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3809).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (390).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (495).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1097).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (496).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2616).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (880).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (636).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1406).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (320).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (572).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1520).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (397).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (685).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2143).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (1449).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (306).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (40).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1244).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (49).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (613).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1866).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1061).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (188).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (653).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (977).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (2179).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (182).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (633).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3184).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1683).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (837).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1893).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2143).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (615).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (43).jpg,7
../Dataset_Of_animal_Images/Cow/train/images/Cow (22).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (3466).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (628).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (317).jpg,1
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (512).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (3394).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (744).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1833).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1916).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1123).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1444).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1105).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2375).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (652).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (1980).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1775).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2686).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (843).jpg,7
../Dataset_Of_animal_Images/Cow/train/images/Cow (689).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (2318).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (592).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1236).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (2260).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1457).jpg,6
